      3.0800125799 a       412     0    17     1    12
      0.1229681673 a       413     0    17     1    13
     -2.2815334172 a       414     0    17     1    14
      0.4156025063 a       415     0    17     1    15
      2.7585048271 a       416     0    17     1    16
     -0.7913636867 a       417     0    17     1    17
      4.5897596385 a       418     0    17     1    18
      1.4698465820 a       419     0    17     1    19
     -3.0736538078 a       420     0    17     1    20
     -5.9884353309 a       421     0    17     1    21
      1.4749602077 a       422     0    17     1    22
      7.6384159109 a       423     0    17     1    23
      3.6245177821 a       424     0    17     1    24
     -4.9732653580 a       425     0    17     1    25
    -11.1851908841 a       426     0    18     1     1
      9.1377983681 a       427     0    18     1     2
      3.7036657885 a       428     0    18     1     3
      5.6051360140 a       429     0    18     1     4
      3.8088684125 a       430     0    18     1     5
     -4.8268549380 a       431     0    18     1     6
      0.8073322297 a       432     0    18     1     7
     -4.2666159976 a       433     0    18     1     8
     -1.2318499407 a       434     0    18     1     9
    -15.2681343407 a       435     0    18     1    10
      1.2561129963 a       436     0    18     1    11
     -4.7183213457 a       437     0    18     1    12
     -2.9013065282 a       438     0    18     1    13
     -0.6064284453 a       439     0    18     1    14
      0.2669668598 a       440     0    18     1    15
    -12.8860603711 a       441     0    18     1    16
     -2.1356118251 a       442     0    18     1    17
     -8.2926385790 a       443     0    18     1    18
     -1.2272166612 a       444     0    18     1    19
      1.7104390162 a       445     0    18     1    20
      7.3170389438 a       446     0    18     1    21
      1.0378897761 a       447     0    18     1    22
     -9.6065730566 a       448     0    18     1    23
     -7.8882334791 a       449     0    18     1    24
     11.5817779895 a       450     0    18     1    25
      2.8478769404 a       451     0    19     1     1
     -5.3350625097 a       452     0    19     1     2
      2.4677193956 a       453     0    19     1     3
     -1.9823596175 a       454     0    19     1     4
     -5.0330017456 a       455     0    19     1     5
      3.6664637724 a       456     0    19     1     6
      5.0326593133 a       457     0    19     1     7
      1.1379912330 a       458     0    19     1     8
     -1.4780800549 a       459     0    19     1     9
     -0.6032127782 a       460     0    19     1    10
     -4.7075654612 a       461     0    19     1    11
      4.0618197150 a       462     0    19     1    12
      1.5296922044 a       463     0    19     1    13
      2.9695556204 a       464     0    19     1    14
     -1.5622761039 a       465     0    19     1    15
      4.6124376139 a       466     0    19     1    16
     -0.2272104193 a       467     0    19     1    17
      2.1951760411 a       468     0    19     1    18
     -2.8410840836 a       469     0    19     1    19
     -3.1594801350 a       470     0    19     1    20
     -2.8214442153 a       471     0    19     1    21
      3.7898328778 a       472     0    19     1    22
      0.6381703480 a       473     0    19     1    23
      1.9677492716 a       474     0    19     1    24
     -7.1031390008 a       475     0    19     1    25
      5.1244922978 a       476     0    20     1     1
     -0.7591185305 a       477     0    20     1     2
      0.7788531377 a       478     0    20     1     3
     -2.4099768863 a       479     0    20     1     4
     -1.2106654889 a       480     0    20     1     5
      0.9616484368 a       481     0    20     1     6
      1.0895280787 a       482     0    20     1     7
      0.4189651337 a       483     0    20     1     8
      0.1719659374 a       484     0    20     1     9
     -4.1403349461 a       485     0    20     1    10
     -3.6350980940 a       486     0    20     1    11
      0.1596481994 a       487     0    20     1    12
     -3.1600195590 a       488     0    20     1    13
      0.4967040639 a       489     0    20     1    14
      1.7510567923 a       490     0    20     1    15
     -1.6026524281 a       491     0    20     1    16
     -0.7210152850 a       492     0    20     1    17
      0.3918901313 a       493     0    20     1    18
      1.0667746532 a       494     0    20     1    19
     -2.8490514769 a       495     0    20     1    20
      0.5967588739 a       496     0    20     1    21
     -5.5593375165 a       497     0    20     1    22
     -4.5494409838 a       498     0    20     1    23
      5.2906781957 a       499     0    20     1    24
     -0.9987279480 a       500     0    20     1    25
    -12.4923968769 a       501     0    21     1     1
     -1.3136863343 a       502     0    21     1     2
     -0.5124093870 a       503     0    21     1     3
      4.9860890677 a       504     0    21     1     4
      3.1439203325 a       505     0    21     1     5
     -7.2448893041 a       506     0    21     1     6
      5.8842962779 a       507     0    21     1     7
     -6.1896619783 a       508     0    21     1     8
     -2.8297117355 a       509     0    21     1     9
     -2.0885651155 a       510     0    21     1    10
      5.1436066522 a       511     0    21     1    11
     -9.1595643396 a       512     0    21     1    12
     -0.8826244119 a       513     0    21     1    13
     -0.8072049224 a       514     0    21     1    14
     -0.8253564406 a       515     0    21     1    15
     -3.4755240971 a       516     0    21     1    16
     -2.5124162907 a       517     0    21     1    17
     -2.7635743439 a       518     0    21     1    18
     -1.4459616682 a       519     0    21     1    19
      0.2228847720 a       520     0    21     1    20
     -0.6489408813 a       521     0    21     1    21
      0.6770084270 a       522     0    21     1    22
      3.2050981610 a       523     0    21     1    23
     -6.7518700719 a       524     0    21     1    24
      6.0975307344 a       525     0    21     1    25
     -3.5065907567 a       526     0    22     1     1
    -12.2260122276 a       527     0    22     1     2
      0.2449865023 a       528     0    22     1     3
     -2.0385424985 a       529     0    22     1     4
     -9.8275833782 a       530     0    22     1     5
     -0.4221059788 a       531     0    22     1     6
     -7.4617816577 a       532     0    22     1     7
      5.9626000270 a       533     0    22     1     8
     -2.1065500413 a       534     0    22     1     9
      0.4614887370 a       535     0    22     1    10
     -7.1335920063 a       536     0    22     1    11
      1.0956664602 a       537     0    22     1    12
     -6.9191344454 a       538     0    22     1    13
      2.7164919672 a       539     0    22     1    14
      5.3885222667 a       540     0    22     1    15
      1.4782302688 a       541     0    22     1    16
     -0.1554666357 a       542     0    22     1    17
     -5.8796172958 a       543     0    22     1    18
     -1.1315508039 a       544     0    22     1    19
      5.5458626091 a       545     0    22     1    20
      4.8264080364 a       546     0    22     1    21
     -3.9470105082 a       547     0    22     1    22
    -17.1776094511 a       548     0    22     1    23
      3.4900287576 a       549     0    22     1    24
     -1.0622729830 a       550     0    22     1    25
      2.2951110853 a       551     0    23     1     1
     -0.2563740129 a       552     0    23     1     2
     -3.5314407506 a       553     0    23     1     3
     -1.6801971741 a       554     0    23     1     4
      0.9455220749 a       555     0    23     1     5
     -0.6310355151 a       556     0    23     1     6
     -3.5326419827 a       557     0    23     1     7
     -3.1702765731 a       558     0    23     1     8
     -1.8745982259 a       559     0    23     1     9
      2.5918538071 a       560     0    23     1    10
      4.5373144312 a       561     0    23     1    11
     -3.4909685580 a       562     0    23     1    12
     -1.2162701269 a       563     0    23     1    13
     -2.9140623449 a       564     0    23     1    14
      0.7337888357 a       565     0    23     1    15
      1.3518457160 a       566     0    23     1    16
     -0.3868633210 a       567     0    23     1    17
     -1.6186259017 a       568     0    23     1    18
     -3.8937509168 a       569     0    23     1    19
     -1.9223760148 a       570     0    23     1    20
     -6.9312921895 a       571     0    23     1    21
      6.3070735523 a       572     0    23     1    22
      9.4903703005 a       573     0    23     1    23
      0.9446319078 a       574     0    23     1    24
      0.5413722523 a       575     0    23     1    25
     12.7661504790 a       576     0    24     1     1
     11.2213044634 a       577     0    24     1     2
     -1.3750032770 a       578     0    24     1     3
     -6.0640109205 a       579     0    24     1     4
     -1.0401188206 a       580     0    24     1     5
      9.5244600684 a       581     0    24     1     6
     -5.8999878278 a       582     0    24     1     7
      0.7546337774 a       583     0    24     1     8
      3.3411606379 a       584     0    24     1     9
     -6.6571004996 a       585     0    24     1    10
     -5.5424718864 a       586     0    24     1    11
     15.5203095991 a       587     0    24     1    12
      1.3410377394 a       588     0    24     1    13
     -1.9752621536 a       589     0    24     1    14
     -2.9139880066 a       590     0    24     1    15
      0.2659670187 a       591     0    24     1    16
      0.5082969996 a       592     0    24     1    17
      2.7135858447 a       593     0    24     1    18
      0.6692434290 a       594     0    24     1    19
      2.6190187736 a       595     0    24     1    20
      2.2229476623 a       596     0    24     1    21
      7.6252296787 a       597     0    24     1    22
     -3.8665397525 a       598     0    24     1    23
      1.2854375289 a       599     0    24     1    24
      0.8521740355 a       600     0    24     1    25
      3.9441903259 a       601     0    25     1     1
     -8.6010894310 a       602     0    25     1     2
      1.4497888384 a       603     0    25     1     3
     -2.9727272914 a       604     0    25     1     4
     -7.5857349391 a       605     0    25     1     5
     -0.3020027994 a       606     0    25     1     6
      3.8166539334 a       607     0    25     1     7
      2.2295175764 a       608     0    25     1     8
     -0.9280492213 a       609     0    25     1     9
     -0.0049281657 a       610     0    25     1    10
     -6.3843428163 a       611     0    25     1    11
      6.3887443609 a       612     0    25     1    12
     -0.8456382507 a       613     0    25     1    13
      2.8943453142 a       614     0    25     1    14
      0.2070155397 a       615     0    25     1    15
      3.4694447141 a       616     0    25     1    16
     -1.3732170668 a       617     0    25     1    17
      0.8214870523 a       618     0    25     1    18
     -2.5295359164 a       619     0    25     1    19
     -3.6144728048 a       620     0    25     1    20
     -1.4928437771 a       621     0    25     1    21
      2.0544329226 a       622     0    25     1    22
     -1.7181209154 a       623     0    25     1    23
      1.8996506214 a       624     0    25     1    24
     -6.8560429717 a       625     0    25     1    25
      1.8695882471 a       626     0    26     1     1
     -0.5877288494 a       627     0    26     1     2
     -0.3977736216 a       628     0    26     1     3
     -1.6470607658 a       629     0    26     1     4
     -2.1789326221 a       630     0    26     1     5
      0.4092154199 a       631     0    26     1     6
      3.0026132376 a       632     0    26     1     7
     -0.3991805619 a       633     0    26     1     8
      0.0811597777 a       634     0    26     1     9
     -4.6328466049 a       635     0    26     1    10
     -2.0508332665 a       636     0    26     1    11
     -1.9974055049 a       637     0    26     1    12
     -2.8564116839 a       638     0    26     1    13
     -0.3871386240 a       639     0    26     1    14
      1.8708646499 a       640     0    26     1    15
     -3.7436385174 a       641     0    26     1    16
     -0.4803144495 a       642     0    26     1    17
      0.6697046720 a       643     0    26     1    18
      0.3641399731 a       644     0    26     1    19
     -3.0190816569 a       645     0    26     1    20
      0.0153285570 a       646     0    26     1    21
     -6.1097262873 a       647     0    26     1    22
     -4.4199840644 a       648     0    26     1    23
      4.0565759501 a       649     0    26     1    24
     -0.6045876198 a       650     0    26     1    25
     -7.6706883017 a       651     0    27     1     1
     -5.2252454681 a       652     0    27     1     2
     -0.8082092818 a       653     0    27     1     3
      3.5458941982 a       654     0    27     1     4
     -0.3336474296 a       655     0    27     1     5
     -7.4844632519 a       656     0    27     1     6
     -1.0603236095 a       657     0    27     1     7
     -4.0500692865 a       658     0    27     1     8
     -1.2005214865 a       659     0    27     1     9
     -2.4008033298 a       660     0    27     1    10
     -0.2580534985 a       661     0    27     1    11
     -5.3533687256 a       662     0    27     1    12
     -3.6515579912 a       663     0    27     1    13
      0.4019680120 a       664     0    27     1    14
      3.1061802443 a       665     0    27     1    15
     -2.4943464125 a       666     0    27     1    16
     -2.6535331857 a       667     0    27     1    17
     -2.1789721781 a       668     0    27     1    18
     -0.5009369718 a       669     0    27     1    19
      0.1246667902 a       670     0    27     1    20
     -1.8536770068 a       671     0    27     1    21
     -2.1583172681 a       672     0    27     1    22
     -2.7435595422 a       673     0    27     1    23
     -0.7818097557 a       674     0    27     1    24
      1.5726429087 a       675     0    27     1    25
     -0.1470667399 a       676     0    28     1     1
      1.9873228467 a       677     0    28     1     2
     -0.3256064918 a       678     0    28     1     3
     -4.0376075826 a       679     0    28     1     4
     -0.5251066797 a       680     0    28     1     5
     -1.6282536495 a       681     0    28     1     6
      4.5832372429 a       682     0    28     1     7
      0.4469486845 a       683     0    28     1     8
