     -4.8472564855 a       584     0    24     1     9
      6.2423460526 a       585     0    24     1    10
      2.7311495213 a       586     0    24     1    11
     -7.4719564839 a       587     0    24     1    12
      3.5843032923 a       588     0    24     1    13
     -3.9131495524 a       589     0    24     1    14
     -0.1800276320 a       590     0    24     1    15
     -3.1404508690 a       591     0    24     1    16
     -3.4480612355 a       592     0    24     1    17
     -3.9339000287 a       593     0    24     1    18
     -5.7831757475 a       594     0    24     1    19
      1.0081681313 a       595     0    24     1    20
     -0.1186976031 a       596     0    24     1    21
      2.3253513946 a       597     0    24     1    22
     -3.7909683396 a       598     0    24     1    23
     -7.0763765295 a       599     0    24     1    24
      9.3044755326 a       600     0    24     1    25
     -9.1229383044 a       601     0    25     1     1
      2.9003030811 a       602     0    25     1     2
     -0.9726771714 a       603     0    25     1     3
     -6.5368748152 a       604     0    25     1     4
     -2.4854149490 a       605     0    25     1     5
      2.6045052580 a       606     0    25     1     6
     -3.2576006579 a       607     0    25     1     7
     -4.0371973686 a       608     0    25     1     8
      0.6312033491 a       609     0    25     1     9
      1.5432823483 a       610     0    25     1    10
      4.2453083993 a       611     0    25     1    11
     -7.3816619593 a       612     0    25     1    12
      5.0547146772 a       613     0    25     1    13
      4.7120700773 a       614     0    25     1    14
      3.3208657435 a       615     0    25     1    15
     -5.7733404406 a       616     0    25     1    16
     -0.0372089706 a       617     0    25     1    17
      0.0554992726 a       618     0    25     1    18
     -0.2104013855 a       619     0    25     1    19
      6.9061941064 a       620     0    25     1    20
      1.3213212502 a       621     0    25     1    21
      0.1130436034 a       622     0    25     1    22
     -5.1271696458 a       623     0    25     1    23
     -8.1332367193 a       624     0    25     1    24
      8.0331898637 a       625     0    25     1    25
      2.5234026840 a       626     0    26     1     1
      1.7596995568 a       627     0    26     1     2
     -1.8379364147 a       628     0    26     1     3
      2.8063842353 a       629     0    26     1     4
     -0.0531803207 a       630     0    26     1     5
     -4.8933369237 a       631     0    26     1     6
     -1.9034247860 a       632     0    26     1     7
      4.8556453791 a       633     0    26     1     8
     -1.0848863170 a       634     0    26     1     9
     -2.9328785141 a       635     0    26     1    10
     -6.8725871536 a       636     0    26     1    11
      5.4926117430 a       637     0    26     1    12
     -1.4825303069 a       638     0    26     1    13
      3.5632539655 a       639     0    26     1    14
     -0.6765975109 a       640     0    26     1    15
      2.4306762979 a       641     0    26     1    16
      0.7500299979 a       642     0    26     1    17
     -0.7025422041 a       643     0    26     1    18
     -1.2228753052 a       644     0    26     1    19
     -0.2660757112 a       645     0    26     1    20
      2.9368030209 a       646     0    26     1    21
     -1.2157328068 a       647     0    26     1    22
     -0.3985949802 a       648     0    26     1    23
      5.2609207126 a       649     0    26     1    24
     -1.5319859599 a       650     0    26     1    25
      1.0223566536 a       651     0    27     1     1
      2.5212328752 a       652     0    27     1     2
     -4.9457561404 a       653     0    27     1     3
      8.7181322251 a       654     0    27     1     4
     -5.2679821826 a       655     0    27     1     5
     -0.9319469033 a       656     0    27     1     6
      0.8928059816 a       657     0    27     1     7
      6.1711264420 a       658     0    27     1     8
     -5.6220387306 a       659     0    27     1     9
     -1.7446367625 a       660     0    27     1    10
     -7.8138640856 a       661     0    27     1    11
      6.5076576236 a       662     0    27     1    12
      0.1237252115 a       663     0    27     1    13
      5.5633814348 a       664     0    27     1    14
     -0.7585312755 a       665     0    27     1    15
      1.4645001700 a       666     0    27     1    16
      1.3821868698 a       667     0    27     1    17
     -5.1832303133 a       668     0    27     1    18
      1.8698309245 a       669     0    27     1    19
      1.6188088376 a       670     0    27     1    20
      1.2238078321 a       671     0    27     1    21
     -3.8715418286 a       672     0    27     1    22
      5.6883314954 a       673     0    27     1    23
      7.1426733707 a       674     0    27     1    24
     -4.0673283255 a       675     0    27     1    25
    -14.0041191284 a       676     0    28     1     1
      6.1890529034 a       677     0    28     1     2
     -4.8462760556 a       678     0    28     1     3
     -4.0166833669 a       679     0    28     1     4
     -3.4886596934 a       680     0    28     1     5
     -4.5701169776 a       681     0    28     1     6
      0.0667677309 a       682     0    28     1     7
